year,quarter,precip,temp_min,temp_max,temp_mean,SMDI,SPEI_1,SPEI_3,SPEI_6,SPEI_12
2018,4,301.9193814218747,8.663997752180775,18.14606635856575,13.405032055373264,0.28140608936479033,0.18088823145359773,-0.1975400240853883,-0.154934532048431,0.14883145297332281
2019,1,190.07361228051204,11.894592389058582,22.357352361412282,17.12597237523543,-0.6643319801122544,-0.6272176862472286,-0.48220788887144816,-0.4127482136681794,-0.04121796270094459
2019,2,265.7008974439943,5.581639400164073,14.718062717361068,10.149851058762572,-0.15588265885744967,-0.279643925589259,-0.3013199944468545,-0.5221002431486278,-0.4102749128990072
2019,3,329.756633555066,4.312354023651373,12.533507060781238,8.422930542216305,0.9620657997115541,0.2539041726606698,0.025396210950851924,-0.19483089221669095,-0.3708527366049049
2019,4,290.8696489184846,8.587049774628474,18.192708869972396,13.389879322300436,0.5484656215031277,-0.026720737162403967,-0.0476902039700433,-0.005961597635932732,-0.3416696942932246
2020,1,158.42576008519777,10.951279986394837,21.430110961435396,16.190695473915113,-1.5383937713911497,-0.8069862283198229,-1.0741254356002923,-0.709693077772993,-0.5335710191793682
2020,2,267.37387771688367,6.172188264663682,14.717218369524387,10.444703317094032,-1.1565498747513319,-0.3058701120444514,-0.647755102606766,-1.0587582388334593,-0.625303487694869
2020,3,294.6437608767077,4.4809152210279635,12.607399820224872,8.544157520626419,0.3308865887353622,-0.10967777780894838,-0.08183142380045873,-0.42561762382611806,-0.6625042049867325
2020,4,280.2841725817655,8.882478802829825,18.296499929877577,13.589489366353702,0.3042409443288993,-0.14194398520151463,-0.14286444695756656,-0.09054605321951567,-0.6905470274015733
2021,1,206.42693224590283,10.974720572600706,21.22109933929183,16.09790995594626,-0.416717542685991,-0.3503882851344129,-0.5074380451095512,-0.403718989820332,-0.48432777235892643
2021,2,297.89032457443057,6.6547992905118045,15.00574263627088,10.830270963391342,-0.2922024778327718,-0.06292301630164232,-0.3695546980667134,-0.5560990332893466,-0.3821683817503205
2021,3,342.74440085929496,4.132981166223287,12.412902595103379,8.272941880663334,0.9628668306757395,0.37956738134655715,0.2549222834384059,-0.0678327005448725,-0.2962049320929576
2021,4,342.0491307139382,9.942838897097037,18.725533987635302,14.33418644236617,0.8344095487300894,0.2447461359034288,0.5065649670705877,0.4454230652033347,-0.07149661416201633
2022,1,291.7026242660593,11.612148266322016,21.9562606816111,16.78420447396656,0.059849424853796886,-0.05758363796894937,0.23075851046308757,0.46009412878798445,0.228706488397314
2022,2,319.1893419263969,6.509616925001908,15.248472259538353,10.87904459227013,0.5319677601476182,0.01789624274888267,0.1746257774346998,0.33565766191870383,0.5140694346112168
2022,3,458.55785033105934,4.924518361655263,12.694182896196372,8.809350628925817,1.017541958710375,0.9273659214856942,1.3668624084958982,1.0536282660858323,1.0028900862739283
2022,4,356.62671623513756,9.196885250873251,18.273042486691573,13.734963868782412,1.137978062977117,0.525948166247927,0.8907927425716351,1.4219230818034576,1.2357584522832892
2023,1,415.59107598639366,11.53724747327267,21.175359535113348,16.356303504193008,1.5034859551635271,0.8207714377418844,1.2412661769068922,1.3303661848561974,NA
2023,2,394.86326552102,7.128819249199043,15.058237865950082,11.093528557574558,2.037345859374786,0.5042780023181871,0.8916772128139167,NA,NA
2023,3,321.36706766294725,4.045596279716808,12.544815352132797,8.295205815924803,0.5110307750703693,0.21245283069041385,0.3098232018389788,0.7742421209369821,NA
2023,4,285.47043561393076,8.756696364914156,18.104876538838592,13.430786451876372,0.9054170816399519,-0.026751771255969198,0.1600512033705909,0.29872834238687307,NA
2024,1,228.37501323808897,10.600357142991413,21.10507293880271,15.852715040897062,0.3763447284276284,-0.2516847026956203,-0.1890624832470808,-0.048264326338977426,0.4869807372872877
2024,2,287.3547899082903,5.47132139833467,14.122991673135283,9.79715653573498,-0.08102701253464564,-0.08856497180689016,-0.31382431428650426,-0.3528268863788906,-0.011497586583785711
2024,3,322.4918265881479,4.000555290024512,12.617212955343359,8.3088841226839385,0.7282275023115061,0.15008152993044854,0.10228295909766748,-0.09568674752001162,-0.09875540657926635
2024,4,309.394608751188,9.07648812370742,18.505145286805845,13.790816705256635,0.4182729898059588,0.024509891301661375,0.2735150710050167,0.2610988594893408,-0.06842197783916823
