horizon,var_response,value,sd,lower_95,upper_95,lower_68,upper_68,var_shocked
11,h_obs,-0.007167561433105932,0.003028322294740163,-0.012160944080639996,-0.0021895649082455527,-0.008675683353358502,-0.005623120483403197,smdi_obs
11,i_obs,-0.10576540163353403,0.04468628930051397,-0.17944835868319625,-0.032309484067153914,-0.12801943071950872,-0.08297544456527596,smdi_obs
11,reer_obs,0.005986898605613713,0.002529487705537867,0.0018288930228806683,0.010157755861435372,0.004696862732949939,0.007246598031383831,smdi_obs
11,smdi_obs,5.386800590032168e-5,2.2759439840678023e-5,1.645573553813242e-5,9.139591109239055e-5,4.226071728930048e-5,6.520233784247098e-5,smdi_obs
11,wy_obs,0,0,0,0,0,0,smdi_obs
11,y_a_obs,-0.30998853062295356,0.13097134739066268,-0.5259464075373741,-0.09469608526487389,-0.37521301490850767,-0.24319329139124624,smdi_obs
11,y_obs,-0.014131087452228625,0.005970438841702828,-0.023975708601735545,-0.004316800558951214,-0.017104400334526048,-0.01108617038681673,smdi_obs
12,c_obs,-0.020094424510377365,0.008489971702744039,-0.03409348843173415,-0.006138495940347434,-0.024322479248630038,-0.015764548531750584,smdi_obs
12,h_obs,-0.0032490370409574755,0.0013727306559414433,-0.005512524467319476,-9.925241041691005e-4,-0.003932664802911268,-0.0025489459569831468,smdi_obs
12,i_obs,-0.08151985521499014,0.03444245261314326,-0.13831181078580257,-0.024902892841569126,-0.0986723947129694,-0.06395424328645571,smdi_obs
12,reer_obs,0.006859820385267031,0.0028983005174767246,0.0020955553897414607,0.011638810896430266,0.005381690395103693,0.008303190712618888,smdi_obs
12,smdi_obs,2.0551890366614703e-5,8.683252787873916e-6,6.278243774375234e-6,3.4869654321405984e-5,1.6123441252890622e-5,2.4876200196923096e-5,smdi_obs
12,wy_obs,0,0,0,0,0,0,smdi_obs
12,y_a_obs,-0.26308741245683803,0.11115544443450968,-0.44637096466733456,-0.08036861232272649,-0.31844346309856303,-0.20639826134989017,smdi_obs
12,y_obs,-0.010946818425754673,0.004625072921184583,-0.018573073698628272,-0.0033440619526830945,-0.013250131341728026,-0.008588036460160871,smdi_obs
13,c_obs,-0.017381146415666834,0.00734360126382596,-0.029489966928228598,-0.005309636842600553,-0.021038302081959837,-0.013635918066015657,smdi_obs
13,h_obs,1.309552895485253e-4,5.532911390507659e-5,4.000455513645104e-5,2.221871368842299e-4,1.0273750395344899e-4,1.58509506500046e-4,smdi_obs
13,i_obs,-0.06308016927913095,0.026651614327524137,-0.10702585786814825,-0.019269890652325157,-0.07635282650166922,-0.04948787607618961,smdi_obs
13,reer_obs,0.007165828841912077,0.0030275902682916924,0.002189035631878155,0.012158004455382544,0.005621761224871205,0.008673586208783045,smdi_obs
13,smdi_obs,7.84102159680702e-6,3.312861806175027e-6,2.395295233029418e-6,1.330357975495449e-5,6.1514658176716e-6,9.490845830290323e-6,smdi_obs
13,wy_obs,0,0,0,0,0,0,smdi_obs
13,y_a_obs,-0.2228000833930989,0.09413389283179313,-0.3780169002515698,-0.06806153650786606,-0.26967930343678814,-0.174791904376993,smdi_obs
13,y_obs,-0.008510557822763741,0.003595743438808939,-0.014439557825015369,-0.0025998268633245993,-0.010301258736299574,-0.006676732730511475,smdi_obs
14,c_obs,-0.014974164764621777,0.006326642251347461,-0.025406127600910634,-0.004574345961998301,-0.01812486899363512,-0.011747584362637535,smdi_obs
14,h_obs,0.003003077228447367,0.0012688116884116904,9.17387674668359e-4,0.005095213286391934,0.002355984700532461,0.00363495274687878,smdi_obs
14,i_obs,-0.04890357474766888,0.02066194856968009,-0.08297293903933674,-0.014939188474992822,-0.05919334397308733,-0.038366004315653846,smdi_obs
14,reer_obs,0.007116071928148354,0.0030065677807030677,0.0021738357632287643,0.012073583686679951,0.0055827257560319135,0.008613359975288823,smdi_obs
14,smdi_obs,2.991531123651149e-6,1.263933414692222e-6,9.138605411900247e-7,5.075623425030234e-6,2.34692650982296e-6,3.6209772337127524e-6,smdi_obs
14,wy_obs,0,0,0,0,0,0,smdi_obs
14,y_a_obs,-0.1882046572986807,0.07951719214278863,-0.3193200831950852,-0.05749323769813877,-0.22780467633092333,-0.14765097912380173,smdi_obs
14,y_obs,-0.006621370320072779,0.0027975544470943106,-0.011234241234081984,-0.0020227130569633045,-0.008014568524930628,-0.005194620712007639,smdi_obs
15,c_obs,-0.012852615255195097,0.005430279417383212,-0.021806570737779977,-0.003926249618451053,-0.015556925637440808,-0.0100831788860539,smdi_obs
15,h_obs,0.005408110476250471,0.002284947493020683,0.0016520833520895133,0.00917574682790072,0.004242789835752218,0.006546027469707842,smdi_obs
15,i_obs,-0.03788361724201524,0.016005974105712563,-0.06427577289042925,-0.011572783810041022,-0.04585468440542341,-0.029720588527508765,smdi_obs
15,reer_obs,0.006853319462288885,0.0028955538524952197,0.0020935694712450516,0.011627781013875703,0.005376590268163645,0.00829532193468244,smdi_obs
15,smdi_obs,1.1413383260438633e-6,4.822198359731804e-7,3.4865893658039444e-7,1.936467749826616e-6,8.954067543847048e-7,1.381486577858043e-6,smdi_obs
15,wy_obs,0,0,0,0,0,0,smdi_obs
15,y_a_obs,-0.15851440873146774,0.06697294783995231,-0.2689457046932857,-0.04842338500324712,-0.19186732195236078,-0.12435828098179473,smdi_obs
15,y_obs,-0.005138962441477196,0.002171231412329031,-0.00871909302299938,-0.0015698633254370969,-0.006220248172709225,-0.004031636873684686,smdi_obs
16,c_obs,-0.010992952933854395,0.004644564928436865,-0.018651348461729313,-0.0033581552396311143,-0.013305972981548153,-0.008624230066578954,smdi_obs
16,h_obs,0.00739191871035731,0.003123114107971004,0.0022581021402963493,0.012541603015788645,0.005799134042978104,0.008947247498796341,smdi_obs
16,i_obs,-0.02922702144127612,0.012348529059082167,-0.04958843767272836,-0.008928344893533436,-0.03537665993557502,-0.022929285569316338,smdi_obs
16,reer_obs,0.00647223504409524,0.0027345442189448898,0.001977154833303901,0.01098120876710698,0.0050776205812136585,0.007834053792929762,smdi_obs
16,smdi_obs,4.354469736910932e-7,1.839780224994104e-7,1.330214497488563e-7,7.388072424021922e-7,3.4161839002714703e-7,5.27069087050031e-7,smdi_obs
16,wy_obs,0,0,0,0,0,0,smdi_obs
16,y_a_obs,-0.13305290586033178,0.05621536487092307,-0.2257460871504523,-0.04064534030587861,-0.1610484808901388,-0.10438313327373075,smdi_obs
16,y_obs,-0.003963726113293758,0.001674689539972281,-0.006725111750294432,-0.001210849140891665,-0.004797731136219035,-0.0031096363395386973,smdi_obs
17,c_obs,-0.009370318430246893,0.00395899560484616,-0.01589828277183581,-0.002862468721815268,-0.011341921011723245,-0.007351235143623926,smdi_obs
17,h_obs,0.009001642398962345,0.003803228562527076,0.002749844629486826,0.015272763389523254,0.007062000127976826,0.010895672097465722,smdi_obs
17,i_obs,-0.022362142070567446,0.009448091100783373,-0.03794104337737857,-0.006831244072043992,-0.02706734577969156,-0.017543626281175922,smdi_obs
17,reer_obs,0.006034295533414815,0.002549513089973251,0.001843371957011962,0.01023817252670748,0.0047340467373084855,0.007303967715810264,smdi_obs
17,smdi_obs,1.6613309355340484e-7,7.01918715029299e-8,5.0750760232435415e-8,2.8187205362692133e-7,1.3033531837152008e-7,2.0108904927218133e-7,smdi_obs
17,wy_obs,0,0,0,0,0,0,smdi_obs
17,y_a_obs,-0.11123689576391893,0.046998016631381756,-0.18873164628082031,-0.03398093001922173,-0.13464217835662373,-0.08726796036810953,smdi_obs
17,y_obs,-0.003023864549735283,0.0012775944116700285,-0.005130482387902671,-9.237378384797533e-4,-0.0036601139148634038,-0.0023722928428790706,smdi_obs
18,c_obs,-0.007959866719790654,0.003363074328092194,-0.013505220007130815,-0.0024316003436628893,-0.009634697077987291,-0.006244702611194589,smdi_obs
18,h_obs,0.010283166362206947,0.004344677369817684,0.003141327831295983,0.017447079075613502,0.008067385811091942,0.012446840680897502,smdi_obs
18,i_obs,-0.016873522443297356,0.007129128181562465,-0.028628699564203712,-0.005154566579602782,-0.020423869281075813,-0.01323767512334437,smdi_obs
18,reer_obs,0.005578466258982459,0.002356923466955467,0.001704124070159094,0.009464783366610878,0.004376437953077293,0.006752227701430979,smdi_obs
18,smdi_obs,6.338361830757374e-8,2.677982271007201e-8,1.936258903382079e-8,1.0754070893718443e-7,4.972593897434967e-8,7.672012404201457e-8,smdi_obs
18,wy_obs,0,0,0,0,0,0,smdi_obs
18,y_a_obs,-0.09256296944459318,0.039108210882114046,-0.1570482661166261,-0.028276371481487546,-0.11203908339574607,-0.07261782606904983,smdi_obs
18,y_obs,-0.002266882492865001,9.57766578880157e-4,-0.0038461381169030634,-6.92493033204819e-4,-0.0027438557577659276,-0.0017784226194729148,smdi_obs
19,c_obs,-0.006737733701801109,0.0028467184237784427,-0.011431670804995221,-0.002058260038961996,-0.008155415849815504,-0.005285910521159801,smdi_obs
19,h_obs,0.011279598552747759,0.004765673805770649,0.0034457204728124136,0.019137689789230437,0.008849110294829555,0.013652931517914501,smdi_obs
19,i_obs,-0.012455940242446213,0.0052626826976222355,-0.02113354648912195,-0.003805072326006634,-0.015076786494314202,-0.00977197801107571,smdi_obs
19,reer_obs,0.005128657006596262,0.0021668773264243452,0.0015667151949620242,0.00870160816172775,0.0040235520176970276,0.006207774378005118,smdi_obs
19,smdi_obs,2.4182316622357636e-8,1.0217121855098966e-8,7.387275626524066e-9,4.102926817292559e-8,1.8971596016917064e-8,2.9270502070230683e-8,smdi_obs
19,wy_obs,0,0,0,0,0,0,smdi_obs
19,y_a_obs,-0.07659649500551402,0.032362313973727116,-0.12995852232708865,-0.023398892234677907,-0.09271311349709424,-0.060091751433479605,smdi_obs
19,y_obs,-0.00165385102288929,6.987584231453406e-4,-0.0028060296371049836,-5.052226195730304e-4,-0.0020018367365423444,-0.0012974850163615824,smdi_obs
20,c_obs,-0.005681632124714947,0.0024005114423317,-0.009639821186085832,-0.001735639441383301,-0.006877100629598171,-0.004457374000602315,smdi_obs
20,h_obs,0.012030467682992508,0.00508291890353146,0.003675097885704197,0.02041166247715316,0.009438184783557693,0.014561790531487307,smdi_obs
20,i_obs,-0.008882367102085965,0.0037528342904843926,-0.015070393276751607,-0.0027134081082377994,-0.010751300163268166,-0.006968425852919803,smdi_obs
