horizon,var_response,value,sd,lower_95,upper_95,lower_68,upper_68,var_shocked
6,h_obs,-0.09328217420580512,0.03959274943669986,-0.1591334753263667,-0.028637466707222205,-0.11304680823265606,-0.07285524126729995,smdi_obs
6,i_obs,-0.5793472697733291,0.24589854904501196,-0.9883297129896295,-0.1778586133021469,-0.7020994124952827,-0.45248178954067186,smdi_obs
6,reer_obs,-0.04195498265283092,0.017807401359768556,-0.07157254055927575,-0.012880107364047268,-0.05084440750592873,-0.03276767945817413,smdi_obs
6,smdi_obs,0.019105288847006668,0.00810906178672919,0.005865290747628912,0.032592411542965966,0.0149216121974085,0.02315331887260683,smdi_obs
6,wy_obs,0,0,0,0,0,0,smdi_obs
6,y_a_obs,-0.8262159770290494,0.3506796709834142,-1.409472076677004,-0.2536468809457918,-1.0012746798535384,-0.645291180848177,smdi_obs
6,y_obs,-0.08202830160819631,0.034816148100557914,-0.13993508214369357,-0.02518254721606302,-0.09940846426985578,-0.06406574198438958,smdi_obs
7,c_obs,-0.04224232748952399,0.017929362197602605,-0.07206273263369257,-0.012968321733666644,-0.05119263498804785,-0.03299210151503999,smdi_obs
7,h_obs,-0.08373115467222898,0.03553890821272056,-0.14284004151408536,-0.02570532017181486,-0.10147211796807878,-0.0653957042400843,smdi_obs
7,i_obs,-0.4320101464872244,0.18336268027204988,-0.7369819214879164,-0.13262637039221334,-0.5235444885402734,-0.33740855335133946,smdi_obs
7,reer_obs,-0.020044424232528595,0.008507669048220246,-0.03419451697170898,-0.006153603692362835,-0.024291438333645204,-0.015655095691735118,smdi_obs
7,smdi_obs,0.009001574507288024,0.0038206344034877756,0.0027634678593179557,0.015356115430946143,0.007030409487102559,0.01090882878514669,smdi_obs
7,wy_obs,0,0,0,0,0,0,smdi_obs
7,y_a_obs,-0.688626811924528,0.29228123220807606,-1.174753683835629,-0.21140724439677558,-0.8345331121865389,-0.5378312947037946,smdi_obs
7,y_obs,-0.05697939165742985,0.02418437173184812,-0.09720322980920316,-0.017492575033546714,-0.06905218941080404,-0.04450204298741238,smdi_obs
8,c_obs,-0.03639526624186134,0.01544763154658886,-0.06208801683500384,-0.011173284008177953,-0.04410669796721049,-0.02842542989176395,smdi_obs
8,h_obs,-0.07501088160436498,0.03183766958342133,-0.1279638085049521,-0.02302821136957062,-0.09090419279231816,-0.05858499679587003,smdi_obs
8,i_obs,-0.3158934012801835,0.13407800999577066,-0.5388941156911178,-0.09697872974351693,-0.3828249186998477,-0.24671905603571936,smdi_obs
8,reer_obs,-0.006682470128351246,0.0028363121642760443,-0.011399870386200625,-0.002051506812013784,-0.00809835239746335,-0.005219142645500829,smdi_obs
8,smdi_obs,0.004241147268650314,0.0018001154299999817,0.0013020249017613628,0.007235128361633442,0.003312420729237676,0.005139761868197624,smdi_obs
8,wy_obs,0,0,0,0,0,0,smdi_obs
8,y_a_obs,-0.5775201796072378,0.2451230576527908,-0.9852128129994635,-0.1772976997701885,-0.6998851983285524,-0.451054795626765,smdi_obs
8,y_obs,-0.039758677485581734,0.01687520010144909,-0.0678257831844903,-0.012205845463083937,-0.04818274903606258,-0.031052321253684515,smdi_obs
9,c_obs,-0.031723891558421376,0.0134649101001705,-0.05411894777913758,-0.009739180031582953,-0.0384455520674952,-0.024776992958238923,smdi_obs
